vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,CWE,vuln_type,judgement
CVE-2020-22022,FFmpeg/FFmpeg,07050d7bdc32d82e53ee5bb727f5882323d00dba,libavfilter/vf_fieldorder.c,filter_frame,libavcodec/psd.c,decode_frame,Unknown,Unknown,
CVE-2020-22023,FFmpeg/FFmpeg,ab0b268bb78ccd5ba4411594ae74a368ad2186e1,libavfilter/vf_bitplanenoise.c,filter_frame,libavfilter/vf_varblur.c,blur_planes,Unknown,Unknown,
CVE-2020-22024,FFmpeg/FFmpeg,723d69f99cd26db9687ed2d24d06afaff624daf3,libavfilter/vf_lagfun.c,lagfun_frame16,libavfilter/vf_stereo3d.c,interleave_cols_to_any,Unknown,Unknown,
CVE-2020-22026,FFmpeg/FFmpeg,a9b8eda77306829c9165bc306aafd6e1a91f14c0,libavfilter/af_tremolo.c,filter_frame,libavfilter/af_alimiter.c,filter_frame,Unknown,Unknown,
CVE-2020-22031,FFmpeg/FFmpeg,fd8b08ebbb27e841fd5527e4b800ab3738216e9d,libavfilter/vf_w3fdif.c,config_input,libavfilter/vf_yaepblur.c,config_input,Unknown,Unknown,FP
CVE-2020-22031,FFmpeg/FFmpeg,fd8b08ebbb27e841fd5527e4b800ab3738216e9d,libavfilter/vf_w3fdif.c,config_input,libavfilter/vf_convolution.c,param_init,Unknown,Unknown,TP
CVE-2020-22031,FFmpeg/FFmpeg,fd8b08ebbb27e841fd5527e4b800ab3738216e9d,libavfilter/vf_w3fdif.c,config_input,libavfilter/vf_stereo3d.c,config_output,Unknown,Unknown,TP
CVE-2020-22031,FFmpeg/FFmpeg,fd8b08ebbb27e841fd5527e4b800ab3738216e9d,libavfilter/vf_w3fdif.c,config_input,libavfilter/vf_ssim.c,config_input_ref,Unknown,Unknown,
CVE-2020-22034,FFmpeg/FFmpeg,1331e001796c656a4a3c770a16121c15ec1db2ac,libavfilter/vf_floodfill.c,config_input,libavfilter/vf_datascope.c,pixscope_config_input,Unknown,Unknown,
CVE-2020-22036,FFmpeg/FFmpeg,8c3166e1c302c3ba80d9742ae46161c0fa8e2606,libavfilter/vf_bwdif.c,config_props,libavfilter/vf_yadif_cuda.c,config_output,Unknown,Unknown,
CVE-2020-22037,FFmpeg/FFmpeg,071ecaddb9ce7a514f4fe8b0ab4bc363d4bb0a38,libavcodec/frame_thread_encoder.c,ff_frame_thread_encoder_init,libavcodec/encode.c,ff_encode_preinit,Unknown,Unknown,
CVE-2020-22037,FFmpeg/FFmpeg,071ecaddb9ce7a514f4fe8b0ab4bc363d4bb0a38,libavcodec/frame_thread_encoder.c,ff_frame_thread_encoder_init,libavcodec/avcodec.c,ff_codec_close,Unknown,Unknown,
CVE-2020-22038,FFmpeg/FFmpeg,7c32e9cf93b712f8463573a59ed4e98fd10fa013,libavcodec/v4l2_m2m_dec.c,v4l2_decode_close,libavcodec/v4l2_m2m.c,ff_v4l2_m2m_codec_init,Unknown,Unknown,FP
CVE-2020-22038,FFmpeg/FFmpeg,7c32e9cf93b712f8463573a59ed4e98fd10fa013,libavcodec/v4l2_m2m.c,ff_v4l2_m2m_codec_end,libavcodec/v4l2_m2m.c,ff_v4l2_m2m_codec_reinit,Unknown,Unknown,
CVE-2020-22038,FFmpeg/FFmpeg,7c32e9cf93b712f8463573a59ed4e98fd10fa013,libavcodec/v4l2_m2m.c,v4l2_m2m_destroy_context,libavcodec/v4l2_m2m.c,ff_v4l2_m2m_codec_end,Unknown,Unknown,
CVE-2020-22040,FFmpeg/FFmpeg,1a0c584abc9709b1d11dbafef05d22e0937d7d19,libavfilter/f_reverse.c,uninit,libavfilter/vf_mix.c,uninit,Unknown,Unknown,
CVE-2020-22040,FFmpeg/FFmpeg,1a0c584abc9709b1d11dbafef05d22e0937d7d19,libavfilter/f_reverse.c,uninit,libavfilter/vf_stack.c,uninit,Unknown,Unknown,FP
CVE-2020-22040,FFmpeg/FFmpeg,1a0c584abc9709b1d11dbafef05d22e0937d7d19,libavfilter/f_reverse.c,uninit,libavfilter/vf_thumbnail.c,uninit,Unknown,Unknown,FP
CVE-2020-22040,FFmpeg/FFmpeg,1a0c584abc9709b1d11dbafef05d22e0937d7d19,libavfilter/f_reverse.c,request_frame,libavfilter/avf_showspectrum.c,uninit,Unknown,Unknown,
CVE-2020-22043,FFmpeg/FFmpeg,b288a7eb3d963a175e177b6219c8271076ee8590,libavformat/mpegenc.c,mpeg_mux_deinit,libavformat/mpegenc.c,mpeg_mux_init,Unknown,Unknown,
CVE-2020-22043,FFmpeg/FFmpeg,b288a7eb3d963a175e177b6219c8271076ee8590,libavformat/mpegenc.c,mpeg_mux_deinit,libavfilter/af_alimiter.c,uninit,Unknown,Unknown,
CVE-2020-22048,FFmpeg/FFmpeg,64d2e0b20066058cf1c6dc3c49adab6d18d66fcc,libavfilter/vf_colorspace.c,filter_frame,libavfilter/vf_vibrance.c,filter_frame,Unknown,Unknown,FP
CVE-2020-22048,FFmpeg/FFmpeg,64d2e0b20066058cf1c6dc3c49adab6d18d66fcc,libavfilter/vf_colorspace.c,filter_frame,libavfilter/vf_pullup.c,filter_frame,Unknown,Unknown,FP
CVE-2020-22048,FFmpeg/FFmpeg,64d2e0b20066058cf1c6dc3c49adab6d18d66fcc,libavfilter/vf_colorspace.c,filter_frame,libavfilter/vf_colorlevels.c,filter_frame,Unknown,Unknown,
CVE-2020-22051,FFmpeg/FFmpeg,673fce6d40d9a594fb7a0ea17d296b7d3d9ea856,libavfilter/vf_tile.c,uninit,libavfilter/vf_tile.c,end_last_frame,Unknown,Unknown,
CVE-2020-22051,FFmpeg/FFmpeg,673fce6d40d9a594fb7a0ea17d296b7d3d9ea856,libavfilter/vf_tile.c,uninit,libavfilter/yadif_common.c,ff_yadif_uninit,Unknown,Unknown,FP
CVE-2020-24020,FFmpeg/FFmpeg,584f396132aa19d21bb1e38ad9a5d428869290cb,libavfilter/dnn/dnn_backend_native.c,calculate_operand_data_length,libavfilter/dnn/dnn_backend_tf.c,allocate_input_tensor,Unknown,Unknown,TP
CVE-2020-24020,FFmpeg/FFmpeg,584f396132aa19d21bb1e38ad9a5d428869290cb,libavfilter/dnn/dnn_backend_native.c,set_input_output_native,libavformat/wtvdec.c,wtvfile_open_sector,Unknown,Unknown,
CVE-2020-24020,FFmpeg/FFmpeg,584f396132aa19d21bb1e38ad9a5d428869290cb,libavfilter/dnn/dnn_backend_native_layer_mathunary.c,dnn_execute_layer_math_unary,libavfilter/vf_dnn_detect.c,dnn_detect_post_proc_ssd,Unknown,Unknown,FP
CVE-2020-36138,FFmpeg/FFmpeg,292e41ce650a7b5ca5de4ae87fff0d6a90d9fc97,libavcodec/tiff.c,decode_frame,libavcodec/tiff.c,tiff_unpack_strip,Unknown,Unknown,
CVE-2021-38090,FFmpeg/FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,libavfilter/vf_convolution.c,filter_prewitt,libavfilter/vf_convolution.c,filter16_kirsch,Unknown,Unknown,FP
CVE-2021-38090,FFmpeg/FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,libavfilter/vf_convolution.c,filter16_roberts,libavfilter/vf_convolution.c,filter16_3x3,Unknown,Unknown,TP
CVE-2021-38091,FFmpeg/FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,libavfilter/vf_convolution.c,filter16_roberts,libavfilter/vf_convolution.c,filter16_3x3,Unknown,Unknown,
CVE-2021-38092,FFmpeg/FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,libavfilter/vf_convolution.c,filter16_roberts,libavfilter/vf_convolution.c,filter16_3x3,Unknown,Unknown,
CVE-2021-38093,FFmpeg/FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,libavfilter/vf_convolution.c,filter_prewitt,libavfilter/vf_convolution.c,filter_kirsch,Unknown,Unknown,
CVE-2021-38093,FFmpeg/FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,libavfilter/vf_convolution.c,filter16_roberts,libavfilter/vf_convolution.c,filter16_3x3,Unknown,Unknown,
CVE-2021-38094,FFmpeg/FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,libavfilter/vf_convolution.c,filter16_roberts,libavfilter/vf_convolution.c,filter16_3x3,Unknown,Unknown,
CVE-2022-1475,FFmpeg/FFmpeg,757da974b21833529cc41bdcc9684c29660cdfa8,libavcodec/g729_parser.c,g729_parse,libavcodec/gsm_parser.c,gsm_parse,Unknown,Unknown,
CVE-2022-1475,FFmpeg/FFmpeg,757da974b21833529cc41bdcc9684c29660cdfa8,libavcodec/g729_parser.c,g729_parse,libavcodec/adx_parser.c,adx_parse,Unknown,Unknown,
CVE-2022-3964,FFmpeg/FFmpeg,92f9b28ed84a77138105475beba16c146bdaf984,libavcodec/rpzaenc.c,rpza_encode_stream,libavcodec/vp8.c,intra_predict,Unknown,Unknown,
CVE-2022-3965,FFmpeg/FFmpeg,13c13109759090b7f7182480d075e13b36ed8edd,libavcodec/smcenc.c,smc_encode_stream,libavcodec/vb.c,vb_decode_framedata,Unknown,Unknown,FP
CVE-2022-3965,FFmpeg/FFmpeg,13c13109759090b7f7182480d075e13b36ed8edd,libavcodec/smcenc.c,smc_encode_stream,libavcodec/rpza.c,rpza_decode_stream,Unknown,Unknown,FP
CVE-2022-3965,FFmpeg/FFmpeg,13c13109759090b7f7182480d075e13b36ed8edd,libavcodec/smcenc.c,smc_encode_stream,libavcodec/smc.c,smc_decode_stream,Unknown,Unknown,FP
CVE-2022-48434,FFmpeg/FFmpeg,031c9601d06759a748adc077f73e3005b5571be1,libavcodec/pthread_frame.c,update_context_from_thread,libavcodec/pthread_frame.c,update_context_from_thread,Unknown,Unknown,
CVE-2023-50007,FFmpeg/FFmpeg,b1942734c7cbcdc9034034373abcc9ecb9644c47,libavfilter/af_afwtdn.c,activate,libavfilter/avf_showcqt.c,activate,Unknown,Unknown,
CVE-2023-50008,FFmpeg/FFmpeg,5f87a68cf70dafeab2fb89b42e41a4c29053b89b,libavfilter/vf_colorcorrect.c,uninit,libavfilter/vf_colorcorrect.c,median_16,Unknown,Unknown,FP
CVE-2024-31578,FFmpeg/FFmpeg,3bb00c0a420c3ce83c6fafee30270d69622ccad7,libavutil/hwcontext.c,av_hwframe_ctx_init,libavutil/hwcontext.c,av_hwframe_ctx_create_derived,Unknown,Unknown,
CVE-2024-31582,FFmpeg/FFmpeg,99debe5f823f45a482e1dc08de35879aa9c74bd2,libavfilter/vf_codecview.c,draw_block_rectangle,libavfilter/vf_codecview.c,draw_block_rectangle,Unknown,Unknown,
CVE-2024-31582,FFmpeg/FFmpeg,99debe5f823f45a482e1dc08de35879aa9c74bd2,libavfilter/vf_codecview.c,draw_block_rectangle,libavcodec/vp9dsp_template.c,do_scaled_bilin_c,Unknown,Unknown,FP
CVE-2024-31582,FFmpeg/FFmpeg,99debe5f823f45a482e1dc08de35879aa9c74bd2,libavfilter/vf_codecview.c,draw_block_rectangle,libavcodec/vc1.c,bitplane_decoding,Unknown,Unknown,FP
CVE-2024-31582,FFmpeg/FFmpeg,99debe5f823f45a482e1dc08de35879aa9c74bd2,libavfilter/vf_codecview.c,draw_block_rectangle,libavcodec/vp9dsp_template.c,do_scaled_8tap_c,Unknown,Unknown,FP
CVE-2024-31585,FFmpeg/FFmpeg,81df787b53eb5c6433731f6eaaf7f2a94d8a8c80,libavfilter/avf_showspectrum.c,run_channel_fft,libavfilter/af_aspectralstats.c,filter_channel,Unknown,Unknown,
CVE-2024-31585,FFmpeg/FFmpeg,81df787b53eb5c6433731f6eaaf7f2a94d8a8c80,libavfilter/avf_showspectrum.c,run_channel_fft,libavfilter/af_afftfilt.c,filter_frame,Unknown,Unknown,
CVE-2024-31585,FFmpeg/FFmpeg,81df787b53eb5c6433731f6eaaf7f2a94d8a8c80,libavfilter/avf_showspectrum.c,activate,libavfilter/avf_showcwt.c,config_output,Unknown,Unknown,
CVE-2024-31585,FFmpeg/FFmpeg,81df787b53eb5c6433731f6eaaf7f2a94d8a8c80,libavfilter/avf_showspectrum.c,draw_legend,libavfilter/avf_showspectrum.c,plot_spectrum_column,Unknown,Unknown,
CVE-2024-35365,FFmpeg/FFmpeg,ced5c5fdb8634d39ca9472a2026b2d2fea16c4e5,fftools/ffmpeg_mux_init.c,new_stream_audio,fftools/ffmpeg_mux_init.c,process_forced_keyframes,Unknown,Unknown,
CVE-2024-35368,FFmpeg/FFmpeg,4513300989502090c4fd6560544dce399a8cd53c,libavcodec/rkmppdec.c,rkmpp_retrieve_frame,libavdevice/kmsgrab.c,kmsgrab_read_packet,Unknown,Unknown,FP
CVE-2024-35368,FFmpeg/FFmpeg,4513300989502090c4fd6560544dce399a8cd53c,libavcodec/rkmppdec.c,rkmpp_retrieve_frame,libavcodec/nvdec.c,nvdec_retrieve_data,Unknown,Unknown,
CVE-2024-36616,FFmpeg/FFmpeg,86f73277bf014e2ce36dd2594f1e0fb8b3bd6661,libavformat/westwood_vqa.c,wsvqa_read_packet,libavformat/cdxl.c,cdxl_read_packet,Unknown,Unknown,
CVE-2024-36619,FFmpeg/FFmpeg,28c7094b25b689185155a6833caf2747b94774a4,libavcodec/wavarc.c,decode_5elp,libavcodec/g729postfilter.c,residual_filter,Unknown,Unknown,FP
CVE-2024-7055,FFmpeg/FFmpeg,3faadbe2a27e74ff5bb5f7904ec27bb1f5287dc8,libavcodec/pnmdec.c,pnm_decode_frame,libavcodec/bmp.c,bmp_decode_frame,Unknown,Unknown,FP
CVE-2018-8787,FreeRDP/FreeRDP,09b9d4f1994a674c4ec85b4947aa656eda1aed8a,libfreerdp/gdi/graphics.c,gdi_Bitmap_Decompress,libfreerdp/gdi/graphics.c,gdi_create_bitmap,Unknown,Unknown,
CVE-2018-8789,FreeRDP/FreeRDP,2ee663f39dc8dac3d9988e847db19b2d7e3ac8c6,winpr/libwinpr/sspi/NTLM/ntlm_message.c,ntlm_free_message_fields_buffer,winpr/libwinpr/sspi/NTLM/ntlm_message.c,ntlm_free_message_fields_buffer,Unknown,Unknown,FP
CVE-2018-8789,FreeRDP/FreeRDP,2ee663f39dc8dac3d9988e847db19b2d7e3ac8c6,winpr/libwinpr/sspi/NTLM/ntlm_message.c,ntlm_read_message_fields,libfreerdp/crypto/er.c,er_read_length,Unknown,Unknown,
CVE-2020-11042,FreeRDP/FreeRDP,6b2bc41935e53b0034fe5948aeeab4f32e80f30f,libfreerdp/core/window.c,update_read_icon_info,libfreerdp/core/update.c,s_update_read_pointer_large,Unknown,Unknown,
CVE-2020-11048,FreeRDP/FreeRDP,9301bfe730c66180263248b74353daa99f5a969b,libfreerdp/core/rdp.c,rdp_read_flow_control_pdu,libfreerdp/crypto/er.c,er_read_length,Unknown,Unknown,TP
CVE-2020-11058,FreeRDP/FreeRDP,3627aaf7d289315b614a584afb388f04abfb5bbf,libfreerdp/core/capabilities.c,rdp_read_font_capability_set,libfreerdp/utils/rdpdr_utils.c,rdpdr_dump_packet,Unknown,Unknown,
CVE-2020-11085,FreeRDP/FreeRDP,b73143cf7ee5fe4cdabcbf56908aa15d8a883821,channels/cliprdr/cliprdr_common.c,cliprdr_free_format_list,client/Android/Studio/freeRDPCore/src/main/cpp/android_cliprdr.c,android_cliprdr_server_format_list,Unknown,Unknown,
CVE-2020-11085,FreeRDP/FreeRDP,b73143cf7ee5fe4cdabcbf56908aa15d8a883821,channels/cliprdr/cliprdr_common.c,cliprdr_free_format_list,client/X11/xf_cliprdr.c,xf_clipboard_free_server_formats,Unknown,Unknown,FP
CVE-2020-11085,FreeRDP/FreeRDP,b73143cf7ee5fe4cdabcbf56908aa15d8a883821,channels/cliprdr/cliprdr_common.c,cliprdr_free_format_list,winpr/libwinpr/clipboard/clipboard.c,ClipboardUninitFormats,Unknown,Unknown,
CVE-2020-11086,FreeRDP/FreeRDP,c098f21fdaadca57ff649eee1674f6cc321a2ec4,winpr/libwinpr/sspi/NTLM/ntlm_compute.c,ntlm_read_ntlm_v2_response,winpr/libwinpr/sspi/NTLM/ntlm_compute.c,ntlm_write_ntlm_v2_response,Unknown,Unknown,
CVE-2020-11087,FreeRDP/FreeRDP,8241ab42fdf0cc89cf69fc574bf6360c9977a0d4,winpr/libwinpr/sspi/NTLM/ntlm_message.c,ntlm_read_AuthenticateMessage,winpr/libwinpr/sspi/NTLM/ntlm_message.c,ntlm_read_ChallengeMessage,Unknown,Unknown,
CVE-2020-11096,FreeRDP/FreeRDP,b8beb55913471952f92770c90c372139d78c16c0,libfreerdp/core/orders.c,update_write_cache_bitmap_v3_order,libfreerdp/cache/bitmap.c,update_gdi_cache_bitmap_v3,Unknown,Unknown,
CVE-2020-11096,FreeRDP/FreeRDP,b8beb55913471952f92770c90c372139d78c16c0,libfreerdp/core/orders.c,update_write_cache_bitmap_v3_order,libfreerdp/core/update.c,update_send_cache_bitmap_v3,Unknown,Unknown,
CVE-2020-11096,FreeRDP/FreeRDP,b8beb55913471952f92770c90c372139d78c16c0,libfreerdp/core/orders.c,update_write_cache_bitmap_v3_order,libfreerdp/core/message.c,update_message_CacheBitmapV3,Unknown,Unknown,
CVE-2020-11097,FreeRDP/FreeRDP,58a3122250d54de3a944c487776bcd4d1da4721e,winpr/libwinpr/sspi/NTLM/ntlm_av_pairs.c,ntlm_av_pair_get_next_offset,winpr/libwinpr/sspi/NTLM/ntlm_av_pairs.c,ntlm_av_pair_check,Unknown,Unknown,
CVE-2020-11098,FreeRDP/FreeRDP,c0fd449ec0870b050d350d6d844b1ea6dad4bc7d,libfreerdp/cache/glyph.c,glyph_cache_put,libfreerdp/cache/glyph.c,glyph_cache_get,Unknown,Unknown,TP
CVE-2020-13396,FreeRDP/FreeRDP,48361c411e50826cb602c7aab773a8a20e1da6bc,winpr/libwinpr/sspi/NTLM/ntlm_message.c,ntlm_read_ChallengeMessage,winpr/libwinpr/sspi/NTLM/ntlm_message.c,ntlm_write_NegotiateMessage,Unknown,Unknown,
CVE-2020-4031,FreeRDP/FreeRDP,6d86e20e1e7caaab4f0c7f89e36d32914dbccc52,server/shadow/shadow_server.c,shadow_server_start,client/common/file.c,freerdp_client_populate_settings_from_rdp_file,Unknown,Unknown,TP
CVE-2020-4032,FreeRDP/FreeRDP,e7bffa64ef5ed70bac94f823e2b95262642f5296,libfreerdp/core/orders.c,update_recv_secondary_order,libfreerdp/core/rdstls.c,rdstls_parse_pdu_data_type,Unknown,Unknown,
CVE-2020-4033,FreeRDP/FreeRDP,0a98c450c58ec150e44781c89aa6f8e7e0f571f5,libfreerdp/codec/include/bitmap.c,RLEDECOMPRESS,libfreerdp/codec/interleaved.c,ExtractRunLength,Unknown,Unknown,
CVE-2021-37594,FreeRDP/FreeRDP,0d79670a28c0ab049af08613621aa0c267f977e9,client/Windows/wf_cliprdr.c,wf_cliprdr_server_file_contents_request,client/Windows/wf_cliprdr.c,wf_cliprdr_server_file_contents_request,Unknown,Unknown,
CVE-2022-39319,FreeRDP/FreeRDP,11555828d2cf289b350baba5ad1f462f10b80b76,channels/urbdrc/client/data_transfer.c,urbdrc_process_io_control,channels/urbdrc/client/data_transfer.c,urb_control_transfer,Unknown,Unknown,
CVE-2023-39355,FreeRDP/FreeRDP,d6f9d33a7db0b346195b6a15b5b99944ba41beee,libfreerdp/codec/planar.c,freerdp_bitmap_planar_context_reset,libfreerdp/codec/planar.c,freerdp_bitmap_planar_context_reset,Unknown,Unknown,
CVE-2023-39355,FreeRDP/FreeRDP,d6f9d33a7db0b346195b6a15b5b99944ba41beee,libfreerdp/codec/planar.c,planar_decompress,libfreerdp/codec/planar.c,planar_decompress,Unknown,Unknown,
CVE-2023-40589,FreeRDP/FreeRDP,16141a30f983dd6f7a6e5b0356084171942c9416,libfreerdp/codec/ncrush.c,ncrush_decompress,libfreerdp/codec/mppc.c,mppc_compress,Unknown,Unknown,
CVE-2023-40589,FreeRDP/FreeRDP,16141a30f983dd6f7a6e5b0356084171942c9416,libfreerdp/codec/ncrush.c,ncrush_decompress,libfreerdp/codec/mppc.c,mppc_decompress,Unknown,Unknown,
CVE-2024-32661,FreeRDP/FreeRDP,71e463e31b4d69f4022d36bfc814592f56600793,libfreerdp/core/info.c,rdp_write_logon_info_v1,libfreerdp/core/info.c,rdp_write_logon_info_v2,Unknown,Unknown,TP
CVE-2015-8894,ImageMagick/ImageMagick,4f68e9661518463fca523c9726bb5d940a2aa6d8,coders/tga.c,ReadTGAImage,coders/wpg.c,ReadWPGImage,Unknown,Unknown,
CVE-2015-8900,ImageMagick/ImageMagick,97aa7d7cfd2027f6ba7ce42caf8b798541b9cdc6,coders/hdr.c,ReadHDRImage,coders/hdr.c,ReadHDRImage,Unknown,Unknown,
CVE-2016-10049,ImageMagick/ImageMagick,13db820f5e24cd993ee554e99377fea02a904e18,coders/rle.c,ReadRLEImage,coders/pict.c,ReadPICTImage,Unknown,Unknown,
CVE-2016-10049,ImageMagick/ImageMagick,13db820f5e24cd993ee554e99377fea02a904e18,coders/rle.c,ReadRLEImage,coders/svg.c,RenderRSVGImage,Unknown,Unknown,
CVE-2016-10050,ImageMagick/ImageMagick,139d4323c40d7363bfdd2382c3821a6f76d69430,coders/rle.c,ReadRLEImage,coders/mac.c,ReadMACImage,Unknown,Unknown,FP
CVE-2016-10052,ImageMagick/ImageMagick,13267a10845a8dadabed63072b537f050cec6daa,coders/jpeg.c,WriteProfile,coders/jpeg.c,WriteProfiles,Unknown,Unknown,
CVE-2016-10060,ImageMagick/ImageMagick,933e96f01a8c889c7bf5ffd30020e86a02a046e7,MagickWand/magick-cli.c,ConcatenateImages,www/source/mgk.c,WriteMGKImage,Unknown,Unknown,
CVE-2016-10063,ImageMagick/ImageMagick,94936efda8aa63563211eda07a5ade92abb32f7a,coders/tiff.c,ReadTIFFImage,coders/viff.c,ReadVIFFImage,Unknown,Unknown,
CVE-2016-10064,ImageMagick/ImageMagick,63302366a63602acbaad5c8223a105811b2adddd,coders/tiff.c,ReadTIFFImage,coders/tiff.c,ReadTIFFImage,Unknown,Unknown,
CVE-2016-10070,ImageMagick/ImageMagick,a6240a163cb787909703d9fc649cf861f60ddd7c,coders/mat.c,ReadMATImage,coders/mat.c,ReadMATImage,Unknown,Unknown,
CVE-2016-10070,ImageMagick/ImageMagick,a6240a163cb787909703d9fc649cf861f60ddd7c,coders/mat.c,ReadMATImage,coders/pnm.c,ReadPNMImage,Unknown,Unknown,
CVE-2016-5841,ImageMagick/ImageMagick,d8ab7f046587f2e9f734b687ba7e6e10147c294b,MagickCore/profile.c,ReadResourceShort,coders/dcm.c,ReadDCMImage,Unknown,Unknown,
CVE-2016-6491,ImageMagick/ImageMagick,dd84447b63a71fa8c3f47071b09454efc667767b,MagickCore/property.c,Get8BIMProperty,MagickCore/profile.c,UpdateClipPath,Unknown,Unknown,
CVE-2016-6491,ImageMagick/ImageMagick,dd84447b63a71fa8c3f47071b09454efc667767b,MagickCore/property.c,Get8BIMProperty,MagickCore/property.c,TraceSVGClippath,Unknown,Unknown,
CVE-2016-6491,ImageMagick/ImageMagick,dd84447b63a71fa8c3f47071b09454efc667767b,MagickCore/property.c,Get8BIMProperty,MagickCore/property.c,TracePSClippath,Unknown,Unknown,
CVE-2016-6823,ImageMagick/ImageMagick,4cc6ec8a4197d4c008577127736bf7985d632323,coders/bmp.c,WriteBMPImage,coders/bmp.c,WriteBMPImage,Unknown,Unknown,
CVE-2016-6823,ImageMagick/ImageMagick,4cc6ec8a4197d4c008577127736bf7985d632323,coders/bmp.c,WriteBMPImage,coders/dib.c,WriteDIBImage,Unknown,Unknown,TP
CVE-2016-7521,ImageMagick/ImageMagick,30eec879c8b446b0ea9a3bb0da1a441cc8482bc4,coders/psd.c,DecodePSDPixels,coders/pict.c,UnpackScanline,Unknown,Unknown,
CVE-2016-7521,ImageMagick/ImageMagick,30eec879c8b446b0ea9a3bb0da1a441cc8482bc4,coders/psd.c,DecodePSDPixels,MagickCore/string.c,EscapeString,Unknown,Unknown,
CVE-2016-7522,ImageMagick/ImageMagick,4b1b9c0522628887195bad3a6723f7000b0c9a58,coders/psd.c,ReadPSDImage,coders/sfw.c,ReadSFWImage,Unknown,Unknown,
CVE-2016-7524,ImageMagick/ImageMagick,f8c318d462270b03e77f082e2a3a32867cacd3c6,coders/meta.c,parse8BIM,coders/meta.c,parse8BIMW,Unknown,Unknown,FP
CVE-2016-7526,ImageMagick/ImageMagick,998c687fb83993c13fa711d75f59a95b38ceab77,coders/wpg.c,InsertRow,coders/viff.c,ReadVIFFImage,Unknown,Unknown,TP
CVE-2016-7526,ImageMagick/ImageMagick,998c687fb83993c13fa711d75f59a95b38ceab77,coders/wpg.c,InsertRow,coders/icon.c,ReadICONImage,Unknown,Unknown,
CVE-2016-7528,ImageMagick/ImageMagick,7be16a280014f895a951db4948df316a23dabc09,coders/viff.c,ReadVIFFImage,coders/rle.c,ReadRLEImage,Unknown,Unknown,
CVE-2016-7529,ImageMagick/ImageMagick,a2e1064f288a353bc5fef7f79ccb7683759e775c,coders/xcf.c,load_tile,coders/flif.c,ReadFLIFImage,Unknown,Unknown,
