vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,CWE,vuln_type,judgement
CVE-2017-14175,ImageMagick/ImageMagick,d9a8234d211da30baf9526fbebe9a8438ea7e11c,coders/xbm.c,XBMInteger,coders/pnm.c,PNMInteger,CWE-834,Unknown,TP
CVE-2017-15033,ImageMagick/ImageMagick,ef8f40689ac452398026c07da41656a7c87e4683,coders/yuv.c,ReadYUVImage,coders/png.c,ReadOneMNGImage,CWE-772,Memory Leak,TP
CVE-2018-16642,ImageMagick/ImageMagick,cc4ac341f29fa368da6ef01c207deaf8c61f6a2e,coders/cut.c,InsertRow,coders/bmp.c,ReadBMPImage,CWE-787,Unknown,TP
CVE-2018-16645,ImageMagick/ImageMagick,ecb31dbad39ccdc65868d5d2a37f0f0521250832,coders/bmp.c,ReadBMPImage,coders/dib.c,ReadDIBImage,CWE-770,Resource Exhaustion,TP
CVE-2019-13133,ImageMagick/ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99,coders/bmp.c,ReadBMPImage,coders/png.c,ReadOneMNGImage,CWE-401,Memory Leak,TP
CVE-2019-15139,ImageMagick/ImageMagick,c78993d138bf480ab4652b5a48379d4ff75ba5f7,coders/xwd.c,ReadXWDImage,MagickCore/xwindow.c,XGetWindowImage,CWE-125,Out-of-bounds Read,TP
CVE-2019-15140,ImageMagick/ImageMagick,f7206618d27c2e69d977abf40e3035a33e5f6be0,coders/mat.c,ReadMATImageV4,coders/tim.c,ReadTIMImage,CWE-416,Use After Free,FP
CVE-2019-15140,ImageMagick/ImageMagick,f7206618d27c2e69d977abf40e3035a33e5f6be0,coders/mat.c,ReadMATImageV4,coders/avs.c,ReadAVSImage,CWE-416,Use After Free,FP
CVE-2020-10251,ImageMagick/ImageMagick,868aad754ee599eb7153b84d610f2ecdf7b339f6,coders/heic.c,ReadHEICImageByID,coders/uhdr.c,ReadUHDRImage,CWE-125,Out-of-bounds Read,TP
CVE-2020-10251,ImageMagick/ImageMagick,868aad754ee599eb7153b84d610f2ecdf7b339f6,coders/heic.c,ReadHEICImageByID,coders/pcd.c,ReadPCDImage,CWE-125,Out-of-bounds Read,FP
CVE-2020-25666,ImageMagick/ImageMagick,94691f00839dbdf43edb1508af945ab19b388573,MagickCore/histogram.c,HistogramCompare,MagickCore/xwindow.c,PopularityCompare,CWE-190,Integer Overflow,TP
CVE-2020-25666,ImageMagick/ImageMagick,94691f00839dbdf43edb1508af945ab19b388573,MagickCore/histogram.c,HistogramCompare,MagickCore/quantize.c,DominantColorCompare,CWE-190,Integer Overflow,TP
CVE-2020-25675,ImageMagick/ImageMagick,64dc80b2e1907f7f20bf34d4df9483f938b0de71,MagickCore/transform.c,CropImageToTiles,MagickCore/shear.c,CropToFitImage,CWE-190,Integer Overflow,FP
CVE-2020-25675,ImageMagick/ImageMagick,64dc80b2e1907f7f20bf34d4df9483f938b0de71,MagickCore/transform.c,CropImageToTiles,MagickCore/display.c,XCropImage,CWE-190,Integer Overflow,TP
CVE-2020-27750,ImageMagick/ImageMagick,a81ca9a1b46a96be83682af3389f0a6f3d0d389d,MagickWand/pixel-iterator.c,PixelSyncIterator,MagickWand/pixel-iterator.c,PixelGetPreviousIteratorRow,CWE-369,Divide By Zero,FP
CVE-2020-27750,ImageMagick/ImageMagick,a81ca9a1b46a96be83682af3389f0a6f3d0d389d,MagickWand/pixel-iterator.c,PixelSyncIterator,MagickWand/pixel-iterator.c,PixelGetNextIteratorRow,CWE-369,Divide By Zero,FP
CVE-2020-27750,ImageMagick/ImageMagick,a81ca9a1b46a96be83682af3389f0a6f3d0d389d,MagickWand/pixel-iterator.c,PixelSyncIterator,MagickWand/pixel-iterator.c,PixelGetCurrentIteratorRow,CWE-369,Divide By Zero,FP
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,WriteMIFFImage,coders/mtv.c,ReadMTVImage,CWE-401,Memory Leak,FP
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,WriteMIFFImage,www/source/mgk.c,ReadMGKImage,CWE-401,Memory Leak,FP
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,ReadMIFFImage,coders/mpc.c,ReadMPCImage,CWE-401,Memory Leak,TP
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,ReadMIFFImage,coders/aai.c,ReadAAIImage,CWE-401,Memory Leak,FP
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,ReadMIFFImage,coders/flif.c,ReadFLIFImage,CWE-401,Memory Leak,TP
CVE-2020-27756,ImageMagick/ImageMagick,f35eca82b0c294ff9d0ccad104a881c3ae2ba913,MagickCore/geometry.c,ParseMetaGeometry,MagickCore/geometry.c,ParseGravityGeometry,CWE-369,Divide By Zero,TP
CVE-2020-27759,ImageMagick/ImageMagick,d44f8a35558951a21367d306a42e5a097f3a43fe,MagickCore/quantize.c,IntensityCompare,MagickCore/colormap.c,IntensityCompare,CWE-190,Integer Overflow,TP
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,MagickCore/quantum-private.h,ScaleQuantumToMap,MagickCore/quantum-private.h,ScaleQuantumToLong,CWE-190,Integer Overflow,FP
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,MagickCore/quantum-private.h,ScaleQuantumToAny,MagickCore/pixel-accessor.h,IsPixelAtDepth,CWE-190,Integer Overflow,TP
CVE-2020-27770,ImageMagick/ImageMagick,be90a5395695f0d19479a5d46b06c678be7f7927,MagickCore/string.c,SubstituteString,MagickCore/string.c,SubstituteString,CWE-190,Integer Overflow,FP
CVE-2020-27771,ImageMagick/ImageMagick,872ffe6d0131beec8b47568a4874ffaca91a872e,coders/pdf.c,WritePDFImage,coders/sun.c,WriteSUNImage,CWE-190,Integer Overflow,TP
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,MagickCore/quantum-export.c,ExportIndexQuantum,coders/pnm.c,WritePNMImage,CWE-190,Integer Overflow,TP
CVE-2021-20245,ImageMagick/ImageMagick,ffb683e62ddedc6436a1b88388eb690d7ca57bf2,coders/webp.c,WriteAnimatedWEBPImage,coders/flif.c,WriteFLIFImage,CWE-369,Divide By Zero,TP
CVE-2022-0284,ImageMagick/ImageMagick,e50f19fd73c792ebe912df8ab83aa51a243a3da7,coders/xpm.c,WritePICONImage,MagickCore/xwindow.c,XDrawImage,CWE-125,Out-of-bounds Read,TP
CVE-2022-28463,ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,coders/cin.c,ReadCINImage,coders/dpx.c,ReadDPXImage,CWE-120,Buffer Overflow,TP
CVE-2019-13135,ImageMagick/ImageMagick6,1e59b29e520d2beab73e8c78aacd5f1c0d76196d,coders/cut.c,ReadCUTImage,coders/wpg.c,ReadWPGImage,CWE-908,Uninitialized Use,TP
CVE-2019-13137,ImageMagick/ImageMagick6,7d11230060fa9c8f67e53c85224daf6648805c7b,coders/ps.c,ReadPSImage,coders/pdf.c,ReadPDFImage,CWE-401,Memory Leak,TP
CVE-2019-13308,ImageMagick/ImageMagick6,19651f3db63fa1511ed83a348c4c82fa553f8d01,magick/fourier.c,ComplexImages,magick/transform.c,ConsolidateCMYKImages,CWE-787,Buffer Overflow,TP
CVE-2019-13308,ImageMagick/ImageMagick6,19651f3db63fa1511ed83a348c4c82fa553f8d01,magick/fourier.c,ComplexImages,magick/paint.c,FloodfillPaintImage,CWE-787,Buffer Overflow,TP
CVE-2019-13308,ImageMagick/ImageMagick6,19651f3db63fa1511ed83a348c4c82fa553f8d01,magick/fourier.c,ComplexImages,magick/visual-effects.c,MorphImages,CWE-787,Buffer Overflow,FP
OSV-2021-814,LibreDWG/libredwg,0a390fa7291ee439d2bb2bed998e76302e539b77,src/in_dxf.c,dxf_tables_read,src/in_dxf.c,new_object,CWE-843,Type Confusion,TP
OSV-2022-656,LibreDWG/libredwg,9d068534eb093790d9be1b8aa8ed47cafc7f2285,src/bits.c,bit_read_RC,src/bits.c,bit_read_BB,CWE-122,Buffer Overflow,TP
OSV-2022-656,LibreDWG/libredwg,9d068534eb093790d9be1b8aa8ed47cafc7f2285,src/bits.c,bit_read_RC,src/bits.c,bit_read_RC,CWE-122,Buffer Overflow,FP
OSV-2023-1051,LibreDWG/libredwg,5b4c2fce7262b2bec00fa679e472559ab268d0c7,src/decode_r11.c,decode_preR13_section,src/decode.c,decode_preR13_entities,CWE-122,Buffer Overflow,TP
OSV-2023-1051,LibreDWG/libredwg,5b4c2fce7262b2bec00fa679e472559ab268d0c7,src/decode.c,dwg_decode_unknown_rest,src/decode.c,dwg_decode_unknown_bits,CWE-122,Buffer Overflow,TP
OSV-2023-1110,LibreDWG/libredwg,c8dd9c66bca793aaf3029d1eda50b06828ae14f2,src/in_json.c,json_HEADER,src/in_json.c,_set_struct_field,CWE-843,Type Confusion,TP
OSV-2023-1110,LibreDWG/libredwg,c8dd9c66bca793aaf3029d1eda50b06828ae14f2,src/in_json.c,json_HEADER,src/in_dxf.c,new_object,CWE-843,Type Confusion,FP
CVE-2020-11993,apache/httpd,971fc8f5b5d664ddeb5d22f8adef2137c7980fc7,modules/http2/h2_util.c,h2_req_add_header,modules/http2/h2_proxy_util.c,h2_headers_add_h1,CWE-444,Improper Validation,TP
CVE-2021-39275,apache/httpd,e0fec7d48dab1924c5a6b48819ce1cf420733f62,server/util.c,ap_escape_quotes,server/util.c,regsub_core,CWE-787,Buffer Overflow,FP
CVE-2020-8286,curl/curl,d9d01672785b8ac04aab1abb6de95fe3072ae199,lib/vtls/openssl.c,verifystatus,lib/vtls/gtls.c,Curl_gtls_verifyserver,CWE-295,Improper Validation,TP
CVE-2024-7264,curl/curl,27959ecce75cdb2809c0bdb3286e60e08fadb519,tests/unit/unit1656.c,do_test,tests/unit/unit1656.c,do_test,CWE-125,Out-of-bounds Read,FP
CVE-2024-7264,curl/curl,27959ecce75cdb2809c0bdb3286e60e08fadb519,lib/vtls/x509asn1.c,GTime2str,lib/vtls/x509asn1.c,UTime2str,CWE-125,Out-of-bounds Read,FP
CVE-2024-9681,curl/curl,a94973805df96269bf3f3bf0a20ccb9887313316,lib/hsts.c,hsts_add,lib/hsts.c,hsts_add,CWE-697,Logic Error,FP
CVE-2024-9681,curl/curl,a94973805df96269bf3f3bf0a20ccb9887313316,lib/hsts.c,hsts_add,lib/hsts.c,Curl_hsts_parse,CWE-697,Logic Error,FP
CVE-2017-5334,gnutls/gnutls,c5aaa488a3d6df712dc8dff23a049133cab5ec1b,lib/x509/x509_ext.c,gnutls_x509_ext_import_proxy,lib/system/keys-win.c,get_win_urls,CWE-415,Double Free,FP
CVE-2021-4209,gnutls/gnutls,3db352734472d851318944db13be73da61300568,lib/nettle/mac.c,wrap_nettle_hash_fast,lib/accelerated/x86/sha-x86-ssse3.c,wrap_x86_hash_fast,CWE-476,Null Pointer Dereference,TP
CVE-2021-4209,gnutls/gnutls,3db352734472d851318944db13be73da61300568,lib/nettle/mac.c,wrap_nettle_hash_fast,lib/accelerated/aarch64/sha-aarch64.c,wrap_aarch64_hash_fast,CWE-476,Null Pointer Dereference,TP
CVE-2021-4209,gnutls/gnutls,3db352734472d851318944db13be73da61300568,lib/nettle/mac.c,wrap_nettle_hash_fast,lib/nettle/mac.c,wrap_nettle_mac_fast,CWE-476,Null Pointer Dereference,TP
CVE-2021-4209,gnutls/gnutls,3db352734472d851318944db13be73da61300568,lib/nettle/mac.c,wrap_nettle_hash_fast,lib/accelerated/aarch64/hmac-sha-aarch64.c,wrap_aarch64_hmac_fast,CWE-476,Null Pointer Dereference,TP
OSV-2017-138,gnutls/gnutls,7265612d87f51c2f52a2e4cf5bdf14f31bd291a2,lib/x509/pkcs12.c,gnutls_pkcs12_simple_parse,src/cli.c,cert_verify_ocsp,CWE-415,Double Free,FP
CVE-2018-20763,gpac/gpac,1c449a34fe0b50aaffb881bfb9d7c5ab0bb18cdd,src/media_tools/text_import.c,gf_text_get_utf8_line,src/scene_manager/text_to_bifs.c,gf_text_import_sub_bifs,CWE-787,Buffer Overflow,TP
CVE-2020-19488,gpac/gpac,6170024568f4dda310e98ef7508477b425c58d09,src/isomedia/box_code_apple.c,ilst_item_box_read,src/isomedia/box_code_apple.c,ilst_box_read,CWE-476,Null Pointer Dereference,TP
CVE-2020-23932,gpac/gpac,ce01bd15f711d4575b7424b54b3a395ec64c1784,applications/mp4box/filedump.c,dump_isom_sdp,applications/mp4box/filedump.c,dump_isom_rtp,CWE-476,Null Pointer Dereference,TP
CVE-2021-30014,gpac/gpac,51cdb67ff7c5f1242ac58c5aa603ceaf1793b788,src/media_tools/av_parsers.c,hevc_parse_slice_segment,src/filters/hevcsplit.c,hevcsplit_remove_slice_address,CWE-190,Out-of-bounds Read,TP
CVE-2021-30014,gpac/gpac,51cdb67ff7c5f1242ac58c5aa603ceaf1793b788,src/media_tools/av_parsers.c,hevc_parse_slice_segment,src/filters/hevcmerge.c,hevcmerge_rewrite_slice,CWE-190,Out-of-bounds Read,TP
CVE-2021-30014,gpac/gpac,51cdb67ff7c5f1242ac58c5aa603ceaf1793b788,src/media_tools/av_parsers.c,gf_avc_read_sps_bs_internal,src/filters/bs_split.c,bs_split_check_svc_config,CWE-190,Out-of-bounds Read,TP
CVE-2021-30015,gpac/gpac,13dad7d5ef74ca2e6fe4010f5b03eb12e9bbe0ec,src/filters/reframe_av1.c,av1dmx_parse_flush_sample,src/filters/write_generic.c,writegen_flush_ttml,CWE-476,Null Pointer Dereference,TP
CVE-2021-31257,gpac/gpac,87afe070cd6866df7fe80f11b26ef75161de85e0,applications/mp4box/main.c,HintFile,applications/mp4box/mp4box.c,check_media_profile,CWE-476,Null Pointer Dereference,TP
CVE-2021-31258,gpac/gpac,ebfa346eff05049718f7b80041093b4c5581c24e,src/isomedia/isom_read.c,gf_isom_guess_specification,applications/mp4box/mp4box.c,check_media_profile,CWE-476,Null Pointer Dereference,TP
CVE-2021-31260,gpac/gpac,df8fffd839fe5ae9acd82d26fd48280a397411d9,src/isomedia/track.c,MergeTrack,src/isomedia/isom_write.c,gf_isom_copy_sample_info,CWE-476,Null Pointer Dereference,TP
CVE-2021-31260,gpac/gpac,df8fffd839fe5ae9acd82d26fd48280a397411d9,src/isomedia/track.c,MergeTrack,src/isomedia/isom_read.c,gf_isom_enum_sample_aux_data,CWE-476,Null Pointer Dereference,TP
CVE-2021-31261,gpac/gpac,cd3738dea038dbd12e603ad48cd7373ae0440f65,src/media_tools/isom_hinter.c,gf_hinter_track_new,applications/testapps/hevcbench/main.c,main,CWE-119,Null Pointer Dereference,TP
CVE-2021-32136,gpac/gpac,eb71812fcc10e9c5348a5d1c61bd25b6fa06eaed,applications/mp4box/filedump.c,print_udta,applications/mp4box/filedump.c,DumpMovieInfo,CWE-787,Out-of-bounds Read,TP
CVE-2021-4043,gpac/gpac,64a2e1b799352ac7d7aad1989bc06e7b0f2b01db,src/isomedia/box_code_base.c,gitn_box_del,src/isomedia/box_code_base.c,gitn_box_size,CWE-476,Null Pointer Dereference,FP
CVE-2021-4043,gpac/gpac,64a2e1b799352ac7d7aad1989bc06e7b0f2b01db,src/isomedia/box_code_base.c,gitn_box_del,src/isomedia/box_code_base.c,gitn_box_write,CWE-476,Null Pointer Dereference,FP
CVE-2021-4043,gpac/gpac,64a2e1b799352ac7d7aad1989bc06e7b0f2b01db,src/isomedia/box_code_base.c,gitn_box_del,src/isomedia/box_code_base.c,segr_box_del,CWE-476,Null Pointer Dereference,TP
CVE-2021-4043,gpac/gpac,64a2e1b799352ac7d7aad1989bc06e7b0f2b01db,src/isomedia/box_code_base.c,gitn_box_del,src/isomedia/box_dump.c,gitn_box_dump,CWE-476,Null Pointer Dereference,FP
CVE-2021-40564,gpac/gpac,cf6771c857eb9a290e2c19ddacfdd3ed98b27618,src/media_tools/av_parsers.c,avc_parse_slice,src/filters/hevcsplit.c,hevcsplit_remove_slice_address,CWE-476,Out-of-bounds Read,TP
CVE-2021-40564,gpac/gpac,cf6771c857eb9a290e2c19ddacfdd3ed98b27618,src/media_tools/av_parsers.c,avc_parse_slice,src/filters/hevcmerge.c,hevcmerge_rewrite_slice,CWE-476,Out-of-bounds Read,TP
CVE-2021-40568,gpac/gpac,f1ae01d745200a258cdf62622f71754c37cb6c30,src/media_tools/av_parsers.c,svc_parse_slice,src/filters/hevcsplit.c,hevcsplit_remove_slice_address,CWE-120,Integer Overflow,TP
CVE-2021-40568,gpac/gpac,f1ae01d745200a258cdf62622f71754c37cb6c30,src/media_tools/av_parsers.c,svc_parse_slice,src/filters/hevcmerge.c,hevcmerge_rewrite_slice,CWE-120,Integer Overflow,TP
CVE-2021-40574,gpac/gpac,30ac5e5236b790accd1f25347eebf2dc8c6c1bcb,src/filters/load_text.c,gf_text_process_sub,src/scene_manager/text_to_bifs.c,gf_text_import_sub_bifs,CWE-415,Buffer Overflow,TP
CVE-2021-40574,gpac/gpac,30ac5e5236b790accd1f25347eebf2dc8c6c1bcb,src/filters/load_text.c,gf_text_get_utf8_line,src/filters/dec_ttxt.c,ttd_new_text_chunk,CWE-415,Buffer Overflow,FP
CVE-2021-40576,gpac/gpac,ad18ece95fa064efc0995c4ab2c985f77fb166ec,src/isomedia/hint_track.c,GetHintFormat,src/isomedia/hint_track.c,gf_isom_setup_hint_track,CWE-476,Null Pointer Dereference,FP
CVE-2022-1035,gpac/gpac,3718d583c6ade191dc7979c64f48c001ca6f0243,src/scene_manager/scene_dump.c,gf_dump_vrml_simple_field,src/scene_manager/scene_dump.c,gf_dump_vrml_field,CWE-476,Null Pointer Dereference,TP
CVE-2022-1795,gpac/gpac,c535bad50d5812d27ee5b22b54371bddec411514,src/bifs/memory_decoder.c,BM_ParseGlobalQuantizer,src/scenegraph/base_scenegraph.c,gf_sg_reset,CWE-416,Use After Free,TP
CVE-2022-1795,gpac/gpac,c535bad50d5812d27ee5b22b54371bddec411514,src/bifs/memory_decoder.c,BM_ParseGlobalQuantizer,src/scenegraph/dom_events.c,gf_sg_fire_dom_event,CWE-416,Use After Free,FP
CVE-2022-2453,gpac/gpac,dc7de8d3d604426c7a6e628d90cb9fb88e7b4c2c,src/bifs/field_decode.c,BD_DecMFFieldVec,src/bifs/field_encode.c,gf_bifs_enc_mf_field,CWE-416,Use After Free,TP
